account_id,name,account_type,bank,opened_days_ago,kyc_level,owner_entity
ACC01615,Preethi Malik,PERSONAL,BANK_B,1047,LOW,ENT01140
ACC01616,Sarita Malhotra,PERSONAL,BANK_B,1311,MEDIUM,ENT01141
ACC01617,Malhotra Infotech,BUSINESS,BANK_B,2066,MEDIUM,ENT01141
ACC01618,Srinivas Kaur,PERSONAL,BANK_B,2980,MEDIUM,ENT01142
ACC01619,Joseph Agarwal,PERSONAL,BANK_A,3312,MEDIUM,ENT01143
ACC01620,Harpreet Agarwal,PERSONAL,BANK_A,2943,MEDIUM,ENT01144
ACC01621,Agarwal Foods,BUSINESS,BANK_A,3450,MEDIUM,ENT01144
ACC01622,Jyoti Varghese,PERSONAL,BANK_B,526,MEDIUM,ENT01145
ACC01623,Varghese Retail,BUSINESS,BANK_A,461,MEDIUM,ENT01145
ACC01624,Aarti Sidhu,PERSONAL,BANK_A,2444,MEDIUM,ENT01146
ACC01625,Manisha Banerjee,PERSONAL,BANK_A,148,MEDIUM,ENT01147
ACC01626,Meena Shah,PERSONAL,BANK_B,1995,MEDIUM,ENT01148
ACC01627,Shah Electronics,BUSINESS,BANK_A,608,MEDIUM,ENT01148
ACC01628,Sabiha Das,PERSONAL,BANK_A,1031,MEDIUM,ENT01149
ACC01629,Lakshmi Ansari,PERSONAL,BANK_A,1030,LOW,ENT01150
ACC01630,Prakash Desai,PERSONAL,BANK_B,792,MEDIUM,ENT01151
ACC01631,Ayesha Mehta,PERSONAL,BANK_A,1668,MEDIUM,ENT01152
ACC01632,Mehta Infotech,BUSINESS,BANK_B,1586,MEDIUM,ENT01152
ACC01633,Nithya Malhotra,PERSONAL,BANK_A,2894,MEDIUM,ENT01153
ACC01634,Manpreet Sheikh,PERSONAL,BANK_B,3535,MEDIUM,ENT01154
ACC01635,Sheikh Motors,BUSINESS,BANK_A,129,MEDIUM,ENT01154
ACC01636,Ramesh Reddy,PERSONAL,BANK_A,3141,MEDIUM,ENT01155
ACC01637,Padma Qureshi,PERSONAL,BANK_A,1694,MEDIUM,ENT01156
ACC01638,Qureshi Agro Industries,BUSINESS,BANK_B,986,LOW,ENT01156
ACC01639,Vandana Ahmed,PERSONAL,BANK_A,3366,MEDIUM,ENT01157
ACC01640,Anita Mehta,PERSONAL,BANK_A,476,MEDIUM,ENT01158
ACC01641,Mehta Foods,BUSINESS,BANK_A,2643,HIGH,ENT01158
ACC01642,Mehta Distributors,BUSINESS,BANK_A,1497,MEDIUM,ENT01158
ACC01643,Deepa Varghese,PERSONAL,BANK_A,1466,HIGH,ENT01159
ACC01644,Harpreet Pillai,PERSONAL,BANK_A,549,MEDIUM,ENT01160
ACC01645,Mishra Exports,BUSINESS,BANK_A,2935,MEDIUM,ENT01161
ACC01646,Prakash Kapoor,PERSONAL,BANK_A,2767,MEDIUM,ENT01162
ACC01647,Malhotra Motors,BUSINESS,BANK_A,2118,HIGH,ENT01163
ACC01648,Sandeep Singh,PERSONAL,BANK_B,2251,LOW,ENT01164
ACC01649,Ramesh Sidhu,PERSONAL,BANK_A,2971,MEDIUM,ENT01165
ACC01650,Sneha Iyengar,PERSONAL,BANK_B,2784,LOW,ENT01166
ACC01651,Iyengar Logistics,BUSINESS,BANK_B,2364,MEDIUM,ENT01166
ACC01652,Deepak Dhillon,PERSONAL,BANK_B,843,MEDIUM,ENT01167
ACC01653,Lakshmi Malik,PERSONAL,BANK_B,3008,MEDIUM,ENT01168
ACC01654,Suresh Thomas,PERSONAL,BANK_A,3134,MEDIUM,ENT01169
ACC01655,Sarita Malik,PERSONAL,BANK_B,1084,MEDIUM,ENT01170
ACC01656,Malik Distributors,BUSINESS,BANK_B,2609,MEDIUM,ENT01170
ACC01657,Aarti Thomas,PERSONAL,BANK_A,1960,MEDIUM,ENT01171
ACC01658,Thomas Foods,BUSINESS,BANK_A,2481,HIGH,ENT01171
ACC01659,Anita Varghese,PERSONAL,BANK_B,1733,LOW,ENT01172
ACC01660,Gaurav Shah,PERSONAL,BANK_A,2824,HIGH,ENT01173
ACC01661,Shah Foods,BUSINESS,BANK_B,660,LOW,ENT01173
ACC01662,Imran Patel,PERSONAL,BANK_A,1316,MEDIUM,ENT01174
ACC01663,Dinesh Iyer,PERSONAL,BANK_A,2300,LOW,ENT01175
ACC01664,Jyoti Mishra,PERSONAL,BANK_A,945,MEDIUM,ENT01176
ACC01665,Joshi Fashions,BUSINESS,BANK_A,2112,LOW,ENT01177
ACC01666,Divya Tiwari,PERSONAL,BANK_B,1905,MEDIUM,ENT01178
ACC01667,Joseph Iyer,PERSONAL,BANK_A,136,HIGH,ENT01179
ACC01668,Iyer Constructions,BUSINESS,BANK_B,2485,MEDIUM,ENT01179
ACC01669,Simran Iyer,PERSONAL,BANK_B,1497,LOW,ENT01180
ACC01670,Padma Bhatt,PERSONAL,BANK_A,854,MEDIUM,ENT01181
ACC01671,Amandeep Mishra,PERSONAL,BANK_A,1116,MEDIUM,ENT01182
ACC01672,Ansari Enterprises,BUSINESS,BANK_A,1989,MEDIUM,ENT01183
ACC01673,Deepak Malik,PERSONAL,BANK_A,608,MEDIUM,ENT01184
ACC01674,Malik Electronics,BUSINESS,BANK_B,897,MEDIUM,ENT01184
ACC01675,Irfan Joshi,PERSONAL,BANK_B,654,MEDIUM,ENT01185
ACC01676,Anil Sheikh,PERSONAL,BANK_B,1535,MEDIUM,ENT01186
ACC01677,Venkatesh Nair,PERSONAL,BANK_B,1101,MEDIUM,ENT01187
ACC01678,Vijay Sheikh,PERSONAL,BANK_B,2862,HIGH,ENT01188
ACC01679,Vasantha Dhillon,PERSONAL,BANK_B,1423,MEDIUM,ENT01189
ACC01680,Dhillon Distributors,BUSINESS,BANK_A,3223,MEDIUM,ENT01189
ACC01681,Sanjay Das,PERSONAL,BANK_A,2796,MEDIUM,ENT01190
ACC01682,Manpreet Dubey,PERSONAL,BANK_B,923,MEDIUM,ENT01191
ACC01683,Ravi Nair,PERSONAL,BANK_B,3379,MEDIUM,ENT01192
ACC01684,Manpreet Menon,PERSONAL,BANK_A,2272,MEDIUM,ENT01193
ACC01685,Menon Overseas,BUSINESS,BANK_A,3429,MEDIUM,ENT01193
ACC01686,Menon Traders,BUSINESS,BANK_B,2087,LOW,ENT01193
ACC01687,Jaspreet Nair,PERSONAL,BANK_A,2171,MEDIUM,ENT01194
ACC01688,Gaurav Rao,PERSONAL,BANK_A,2838,LOW,ENT01195
ACC01689,Rao Agro Industries,BUSINESS,BANK_B,142,MEDIUM,ENT01195
ACC01690,Zeenat Bansal,PERSONAL,BANK_B,2687,LOW,ENT01196
ACC01691,Singh Constructions,BUSINESS,BANK_A,2481,MEDIUM,ENT01197
ACC01692,Naveen Ahmed,PERSONAL,BANK_B,3645,HIGH,ENT01198
ACC01693,Ahmed Traders,BUSINESS,BANK_A,1618,MEDIUM,ENT01198
ACC01694,Rajesh Malhotra,PERSONAL,BANK_A,528,HIGH,ENT01199
ACC01695,Susan Nair,PERSONAL,BANK_B,701,HIGH,ENT01200
ACC01696,Kalpana Patel,PERSONAL,BANK_A,1199,HIGH,ENT01201
ACC01697,Arun Jain,PERSONAL,BANK_A,2778,HIGH,ENT01202
ACC01698,Shah Distributors,BUSINESS,BANK_B,2191,HIGH,ENT01203
ACC01699,Rahul Das,PERSONAL,BANK_B,1547,MEDIUM,ENT01204
ACC01700,Das Traders,BUSINESS,BANK_A,2993,HIGH,ENT01204
ACC01701,Sarita Pillai & Sons,PERSONAL,BANK_B,2295,MEDIUM,ENT01205
ACC01702,Pillai & Sons Textiles,BUSINESS,BANK_B,526,MEDIUM,ENT01205
ACC01703,Usha Dubey,PERSONAL,BANK_A,2293,MEDIUM,ENT01206
ACC01704,Sunil Sharma,PERSONAL,BANK_B,610,LOW,ENT01207
ACC01705,Ashok Mishra,PERSONAL,BANK_B,2322,LOW,ENT01208
ACC01706,Mishra Retail,BUSINESS,BANK_A,425,MEDIUM,ENT01208
ACC01707,Ravi Varghese,PERSONAL,BANK_B,1297,MEDIUM,ENT01209
ACC01708,Jyoti Qureshi,PERSONAL,BANK_B,2535,LOW,ENT01210
ACC01709,Qureshi Foods,BUSINESS,BANK_B,3374,MEDIUM,ENT01210
ACC01710,Sowmya Singh,PERSONAL,BANK_A,3461,MEDIUM,ENT01211
ACC01711,Gurpreet Trivedi,PERSONAL,BANK_B,786,MEDIUM,ENT01212
ACC01712,Jyoti Menon,PERSONAL,BANK_B,668,MEDIUM,ENT01213
ACC01713,Menon Fashions,BUSINESS,BANK_B,2199,MEDIUM,ENT01213
ACC01714,Trivedi Constructions,BUSINESS,BANK_B,3339,MEDIUM,ENT01214
ACC01715,Manisha Kaur,PERSONAL,BANK_B,1889,MEDIUM,ENT01215
ACC01716,Gopal Shah,PERSONAL,BANK_B,3394,MEDIUM,ENT01216
ACC01717,Shah Distributors,BUSINESS,BANK_A,1279,LOW,ENT01216
ACC01718,Nithya Kumar,PERSONAL,BANK_A,818,MEDIUM,ENT01217
ACC01719,Kumar Textiles,BUSINESS,BANK_A,3416,MEDIUM,ENT01217
ACC01720,Rahul Saxena,PERSONAL,BANK_A,2423,MEDIUM,ENT01218
ACC01721,Saxena Agro Industries,BUSINESS,BANK_A,592,HIGH,ENT01218
ACC01722,Susan Iyengar,PERSONAL,BANK_B,3367,MEDIUM,ENT01219
ACC01723,Iyengar Infotech,BUSINESS,BANK_B,517,MEDIUM,ENT01219
ACC01724,Mary Bose,PERSONAL,BANK_A,1098,MEDIUM,ENT01220
ACC01725,Kiran Gupta,PERSONAL,BANK_A,3227,MEDIUM,ENT01221
ACC01726,Usha Brar,PERSONAL,BANK_A,1606,MEDIUM,ENT01222
ACC01727,Ravi Mukherjee,PERSONAL,BANK_A,2000,LOW,ENT01223
ACC01728,Sandeep Patel,PERSONAL,BANK_A,1385,MEDIUM,ENT01224
ACC01729,Patel Foods,BUSINESS,BANK_B,244,MEDIUM,ENT01224
ACC01730,Anjali Shah,PERSONAL,BANK_B,108,MEDIUM,ENT01225
ACC01731,Shah Enterprises,BUSINESS,BANK_A,370,MEDIUM,ENT01225
ACC01732,Mary Patel,PERSONAL,BANK_B,1458,LOW,ENT01226
ACC01733,Patel Enterprises,BUSINESS,BANK_A,3272,MEDIUM,ENT01226
ACC01734,Ajay Sengupta,PERSONAL,BANK_A,2579,MEDIUM,ENT01227
ACC01735,Divya Pillai & Sons,PERSONAL,BANK_A,3086,LOW,ENT01228
ACC01736,Jyoti Ansari,PERSONAL,BANK_A,2910,MEDIUM,ENT01229
ACC01737,Gopal Dubey,PERSONAL,BANK_A,765,MEDIUM,ENT01230
ACC01738,Anna Jain,PERSONAL,BANK_A,1860,MEDIUM,ENT01231
ACC01739,Jain Foods,BUSINESS,BANK_A,165,LOW,ENT01231
ACC01740,Ritu Trivedi,PERSONAL,BANK_B,577,HIGH,ENT01232
ACC01741,Arjun Reddy,PERSONAL,BANK_A,2969,MEDIUM,ENT01233
ACC01742,Manpreet Rao,PERSONAL,BANK_B,1577,MEDIUM,ENT01234
ACC01743,Sandeep Dubey,PERSONAL,BANK_B,714,HIGH,ENT01235
ACC01744,Dubey Foods,BUSINESS,BANK_B,357,MEDIUM,ENT01235
ACC01745,Harpreet Singh,PERSONAL,BANK_B,3643,MEDIUM,ENT01236
ACC01746,Singh Hardware,BUSINESS,BANK_A,413,MEDIUM,ENT01236
ACC01747,Singh Exports,BUSINESS,BANK_B,2749,MEDIUM,ENT01236
ACC01748,Imran Menon,PERSONAL,BANK_A,1616,MEDIUM,ENT01237
ACC01749,Arun Patel,PERSONAL,BANK_A,3631,MEDIUM,ENT01238
ACC01750,Patel Constructions,BUSINESS,BANK_A,886,LOW,ENT01238
ACC01751,Kiran Iyer,PERSONAL,BANK_B,529,MEDIUM,ENT01239
ACC01752,Mary Banerjee,PERSONAL,BANK_B,3520,MEDIUM,ENT01240
ACC01753,Priya Rao,PERSONAL,BANK_A,2418,MEDIUM,ENT01241
ACC01754,Rao Fashions,BUSINESS,BANK_B,2041,MEDIUM,ENT01241
ACC01755,Fatima Kapoor,PERSONAL,BANK_B,1338,MEDIUM,ENT01242
ACC01756,Srinivas Bhatt,PERSONAL,BANK_B,3621,MEDIUM,ENT01243
ACC01757,Bhatt Logistics,BUSINESS,BANK_A,2827,HIGH,ENT01243
ACC01758,Preethi Sheikh,PERSONAL,BANK_B,2573,LOW,ENT01244
ACC01759,Sheikh Agro Industries,BUSINESS,BANK_B,1296,MEDIUM,ENT01244
ACC01760,Zubair Reddy,PERSONAL,BANK_B,1884,MEDIUM,ENT01245
ACC01761,Suresh Mehta,PERSONAL,BANK_A,523,MEDIUM,ENT01246
ACC01762,Kalpana Jain,PERSONAL,BANK_B,2066,LOW,ENT01247
ACC01763,Anjali Verma,PERSONAL,BANK_B,2064,HIGH,ENT01248
ACC01764,Ramesh Shah,PERSONAL,BANK_A,2061,LOW,ENT01249
ACC01765,Susan Khan,PERSONAL,BANK_B,1875,MEDIUM,ENT01250
ACC01766,Khan Overseas,BUSINESS,BANK_A,340,MEDIUM,ENT01250
ACC01767,Joseph Yadav,PERSONAL,BANK_B,1881,MEDIUM,ENT01251
ACC01768,Harleen Kapoor,PERSONAL,BANK_A,2770,MEDIUM,ENT01252
ACC01769,Sunil Naidu,PERSONAL,BANK_A,2395,MEDIUM,ENT01253
ACC01770,Gupta Logistics,BUSINESS,BANK_A,2476,LOW,ENT01254
ACC01771,Amit Saxena,PERSONAL,BANK_B,1393,HIGH,ENT01255
ACC01772,Nitin Joshi,PERSONAL,BANK_B,767,LOW,ENT01256
ACC01773,Manoj Trivedi,PERSONAL,BANK_A,335,HIGH,ENT01257
ACC01774,Manoj Sheikh,PERSONAL,BANK_B,1728,MEDIUM,ENT01258
ACC01775,Sheikh Logistics,BUSINESS,BANK_A,2573,MEDIUM,ENT01258
ACC01776,Sheikh Retail,BUSINESS,BANK_A,2463,MEDIUM,ENT01258
ACC01777,Nitin Ghosh,PERSONAL,BANK_B,1291,MEDIUM,ENT01259
ACC01778,Kritika Thomas,PERSONAL,BANK_A,389,HIGH,ENT01260
ACC01779,Arun Pillai,PERSONAL,BANK_B,1316,HIGH,ENT01261
ACC01780,Faisal Patel,PERSONAL,BANK_A,2128,MEDIUM,ENT01262
ACC01781,Suresh Gupta,PERSONAL,BANK_B,2184,MEDIUM,ENT01263
ACC01782,Gupta Hardware,BUSINESS,BANK_A,2799,HIGH,ENT01263
ACC01783,Irfan Ahmed,PERSONAL,BANK_A,118,MEDIUM,ENT01264
ACC01784,Dubey Traders,BUSINESS,BANK_A,2191,HIGH,ENT01265
ACC01785,Harpreet Bose,PERSONAL,BANK_A,882,MEDIUM,ENT01266
ACC01786,Divya Reddy,PERSONAL,BANK_B,1346,MEDIUM,ENT01267
ACC01787,Ghosh Retail,BUSINESS,BANK_A,1132,HIGH,ENT01268
ACC01788,Ramesh Menon,PERSONAL,BANK_A,2464,MEDIUM,ENT01269
ACC01789,Sneha Menon,PERSONAL,BANK_A,2019,HIGH,ENT01270
ACC01790,Priya Mehta,PERSONAL,BANK_A,1621,MEDIUM,ENT01271
ACC01791,Shreya Tiwari,PERSONAL,BANK_A,1848,LOW,ENT01272
ACC01792,Dinesh Sidhu,PERSONAL,BANK_B,2330,MEDIUM,ENT01273
ACC01793,Sidhu Overseas,BUSINESS,BANK_B,2223,HIGH,ENT01273
ACC01794,Sunil Chatterjee,PERSONAL,BANK_B,1106,MEDIUM,ENT01274
ACC01795,Prakash Banerjee,PERSONAL,BANK_B,3018,MEDIUM,ENT01275
ACC01796,Pankaj Sheikh,PERSONAL,BANK_A,2928,MEDIUM,ENT01276
ACC01797,Lakshmi Menon,PERSONAL,BANK_B,1236,HIGH,ENT01277
ACC01798,Menon Logistics,BUSINESS,BANK_A,3010,MEDIUM,ENT01277
ACC01799,Naidu Textiles,BUSINESS,BANK_A,3299,MEDIUM,ENT01278
ACC01800,Pillai & Sons Logistics,BUSINESS,BANK_B,2552,HIGH,ENT01279
ACC01801,Sunil Das,PERSONAL,BANK_A,2780,MEDIUM,ENT01280
ACC01802,Vasantha Bansal,PERSONAL,BANK_B,1687,LOW,ENT01281
ACC01803,Zubair Sheikh,PERSONAL,BANK_B,263,MEDIUM,ENT01282
ACC01804,Sheikh Agro Industries,BUSINESS,BANK_B,60,MEDIUM,ENT01282
ACC01805,Patel Pharma,BUSINESS,BANK_A,2787,LOW,ENT01283
ACC01806,Gill Motors,BUSINESS,BANK_B,2820,HIGH,ENT01284
ACC01807,Faisal Pandey,PERSONAL,BANK_B,1626,HIGH,ENT01285
ACC01808,Anita Rao,PERSONAL,BANK_B,125,HIGH,ENT01286
ACC01809,Kavita Trivedi,PERSONAL,BANK_B,1621,LOW,ENT01287
ACC01810,Sunil Chauhan,PERSONAL,BANK_B,2130,HIGH,ENT01288
ACC01811,Chauhan Distributors,BUSINESS,BANK_A,1471,MEDIUM,ENT01288
ACC01812,Ashok Sheikh,PERSONAL,BANK_B,2953,HIGH,ENT01289
ACC01813,Gaurav Dhillon,PERSONAL,BANK_A,1854,LOW,ENT01290
ACC01814,Kritika Tiwari,PERSONAL,BANK_B,3502,LOW,ENT01291
ACC01815,Tiwari Constructions,BUSINESS,BANK_B,1372,HIGH,ENT01291
ACC01816,Tiwari Distributors,BUSINESS,BANK_A,2873,MEDIUM,ENT01291
ACC01817,Harpreet Sidhu,PERSONAL,BANK_A,2871,MEDIUM,ENT01292
ACC01818,Jyoti Malhotra,PERSONAL,BANK_B,2186,MEDIUM,ENT01293
ACC01819,Malhotra Textiles,BUSINESS,BANK_A,2593,MEDIUM,ENT01293
ACC01820,Manoj Singh,PERSONAL,BANK_B,2526,MEDIUM,ENT01294
ACC01821,Mahesh Naidu,PERSONAL,BANK_B,1290,HIGH,ENT01295
ACC01822,Naidu Enterprises,BUSINESS,BANK_A,1557,MEDIUM,ENT01295
ACC01823,Swati Pillai & Sons,PERSONAL,BANK_A,1791,MEDIUM,ENT01296
ACC01824,Vandana Sengupta,PERSONAL,BANK_A,2930,MEDIUM,ENT01297
ACC01825,Rahul Verma,PERSONAL,BANK_B,3499,MEDIUM,ENT01298
ACC01826,Verma Retail,BUSINESS,BANK_B,1991,MEDIUM,ENT01298
ACC01827,Manisha Joshi,PERSONAL,BANK_B,1870,MEDIUM,ENT01299
ACC01828,Joshi Infotech,BUSINESS,BANK_A,1308,MEDIUM,ENT01299
ACC01829,Joshi Enterprises,BUSINESS,BANK_A,2235,MEDIUM,ENT01299
ACC01830,Amit Dhillon,PERSONAL,BANK_A,3252,MEDIUM,ENT01300
ACC01831,Simran Reddy,PERSONAL,BANK_A,2310,HIGH,ENT01301
ACC01832,Reddy Enterprises,BUSINESS,BANK_A,1320,MEDIUM,ENT01301
ACC01833,Harleen Qureshi,PERSONAL,BANK_B,3544,MEDIUM,ENT01302
ACC01834,Qureshi Constructions,BUSINESS,BANK_B,3264,HIGH,ENT01302
ACC01835,Vijay Naidu,PERSONAL,BANK_A,408,HIGH,ENT01303
ACC01836,Shobha Sandhu,PERSONAL,BANK_B,3054,MEDIUM,ENT01304
ACC01837,Rohit Rao,PERSONAL,BANK_B,1209,MEDIUM,ENT01305
ACC01838,Rao Distributors,BUSINESS,BANK_A,535,MEDIUM,ENT01305
ACC01839,Sunil Tiwari,PERSONAL,BANK_A,1000,LOW,ENT01306
ACC01840,Nisha Saxena,PERSONAL,BANK_B,2330,MEDIUM,ENT01307
ACC01841,Manoj Joshi,PERSONAL,BANK_A,154,MEDIUM,ENT01308
ACC01842,Rekha Chauhan,PERSONAL,BANK_A,2654,MEDIUM,ENT01309
ACC01843,Fatima Menon,PERSONAL,BANK_A,1301,LOW,ENT01310
ACC01844,Sneha Kaur,PERSONAL,BANK_B,2119,MEDIUM,ENT01311
ACC01845,Kaur Retail,BUSINESS,BANK_B,1567,MEDIUM,ENT01311
ACC01846,Gopal Desai,PERSONAL,BANK_B,765,MEDIUM,ENT01312
ACC01847,Karthik Bhatt,PERSONAL,BANK_A,3460,LOW,ENT01313
ACC01848,Bhatt Exports,BUSINESS,BANK_A,1129,MEDIUM,ENT01313
ACC01849,Rao Distributors,BUSINESS,BANK_A,2111,MEDIUM,ENT01314
ACC01850,Sanjay Mukherjee,PERSONAL,BANK_B,118,MEDIUM,ENT01315
ACC01851,Mukherjee Pharma,BUSINESS,BANK_A,1295,MEDIUM,ENT01315
ACC01852,Bhavana Mukherjee,PERSONAL,BANK_A,2998,HIGH,ENT01316
ACC01853,Mukherjee Electronics,BUSINESS,BANK_B,3190,MEDIUM,ENT01316
ACC01854,Mukherjee Exports,BUSINESS,BANK_A,2945,MEDIUM,ENT01316
ACC01855,Mukherjee Agro Industries,BUSINESS,BANK_A,2061,MEDIUM,ENT01316
ACC01856,Srinivas Verma,PERSONAL,BANK_A,2897,LOW,ENT01317
ACC01857,Sabiha Sidhu,PERSONAL,BANK_B,194,MEDIUM,ENT01318
ACC01858,Sidhu Pharma,BUSINESS,BANK_A,859,MEDIUM,ENT01318
ACC01859,Sowmya Chauhan,PERSONAL,BANK_A,1602,LOW,ENT01319
ACC01860,Rekha Khan,PERSONAL,BANK_B,2934,MEDIUM,ENT01320
ACC01861,Khan Electronics,BUSINESS,BANK_B,2126,MEDIUM,ENT01320
ACC01862,Gopal Desai,PERSONAL,BANK_B,210,MEDIUM,ENT01321
ACC01863,Desai Constructions,BUSINESS,BANK_A,1056,MEDIUM,ENT01321
ACC01864,Bhavana Gupta,PERSONAL,BANK_A,861,MEDIUM,ENT01322
ACC01865,Gupta Overseas,BUSINESS,BANK_B,2222,HIGH,ENT01322
ACC01866,Venkatesh Saxena,PERSONAL,BANK_A,2159,MEDIUM,ENT01323
ACC01867,Prakash Chatterjee,PERSONAL,BANK_B,1966,MEDIUM,ENT01324
ACC01868,Divya Kaur,PERSONAL,BANK_B,2664,LOW,ENT01325
ACC01869,Anjali Dhillon,PERSONAL,BANK_B,609,HIGH,ENT01326
ACC01870,Dhillon Enterprises,BUSINESS,BANK_B,2759,MEDIUM,ENT01326
ACC01871,Dhillon Traders,BUSINESS,BANK_B,334,MEDIUM,ENT01326
ACC01872,Pankaj Yadav,PERSONAL,BANK_B,568,MEDIUM,ENT01327
ACC01873,Deepa Naidu,PERSONAL,BANK_A,373,LOW,ENT01328
ACC01874,Meena Pandey,PERSONAL,BANK_A,235,HIGH,ENT01329
ACC01875,Pandey Textiles,BUSINESS,BANK_A,3180,HIGH,ENT01330
ACC01876,Zeenat Gill,PERSONAL,BANK_B,988,MEDIUM,ENT01331
ACC01877,Gill Traders,BUSINESS,BANK_B,3507,HIGH,ENT01331
ACC01878,Meena Naidu,PERSONAL,BANK_B,2023,MEDIUM,ENT01332
ACC01879,Imran Kumar,PERSONAL,BANK_B,2175,MEDIUM,ENT01333
ACC01880,Kumar Infotech,BUSINESS,BANK_B,830,HIGH,ENT01333
ACC01881,Sarita Das,PERSONAL,BANK_A,1590,MEDIUM,ENT01334
ACC01882,Harish Sengupta,PERSONAL,BANK_B,832,HIGH,ENT01335
ACC01883,Balaji Verma,PERSONAL,BANK_A,3584,MEDIUM,ENT01336
ACC01884,Sanjay Menon,PERSONAL,BANK_B,1862,MEDIUM,ENT01337
ACC01885,Mukherjee Retail,BUSINESS,BANK_A,3097,MEDIUM,ENT01338
ACC01886,Divya Qureshi,PERSONAL,BANK_B,2667,HIGH,ENT01339
ACC01887,Manpreet Kaur,PERSONAL,BANK_A,2948,MEDIUM,ENT01340
ACC01888,Kaur Pharma,BUSINESS,BANK_B,3581,LOW,ENT01340
ACC01889,Lakshmi Das,PERSONAL,BANK_B,1059,MEDIUM,ENT01341
ACC01890,Das Agro Industries,BUSINESS,BANK_A,1399,HIGH,ENT01341
ACC01891,Pooja Ahmed,PERSONAL,BANK_A,3404,MEDIUM,ENT01342
ACC01892,Ahmed Retail,BUSINESS,BANK_A,1327,MEDIUM,ENT01342
ACC01893,Mahesh Nair,PERSONAL,BANK_B,1515,LOW,ENT01343
ACC01894,Mehta Motors,BUSINESS,BANK_A,1947,HIGH,ENT01344
ACC01895,Jaspreet Chatterjee,PERSONAL,BANK_B,150,HIGH,ENT01345
ACC01896,Vijay Sharma,PERSONAL,BANK_A,112,HIGH,ENT01346
ACC01897,Sharma Traders,BUSINESS,BANK_B,788,MEDIUM,ENT01346
ACC01898,Sharma Electronics,BUSINESS,BANK_A,1258,MEDIUM,ENT01346
ACC01899,Mishra Distributors,BUSINESS,BANK_A,3565,HIGH,ENT01347
ACC01900,Gaurav Sengupta,PERSONAL,BANK_A,3394,MEDIUM,ENT01348
ACC01901,Karthik Trivedi,PERSONAL,BANK_B,432,HIGH,ENT01349
ACC01902,Trivedi Foods,BUSINESS,BANK_B,2359,LOW,ENT01349
ACC01903,Susan Bhatt,PERSONAL,BANK_B,1210,MEDIUM,ENT01350
ACC01904,Jaspreet Sidhu,PERSONAL,BANK_B,1926,MEDIUM,ENT01351
ACC01905,Padma Qureshi,PERSONAL,BANK_A,1006,MEDIUM,ENT01352
ACC01906,Deepak Agarwal,PERSONAL,BANK_B,3339,LOW,ENT01353
ACC01907,Anil Thomas,PERSONAL,BANK_B,1765,MEDIUM,ENT01354
ACC01908,Sarita Bansal,PERSONAL,BANK_B,2336,MEDIUM,ENT01355
ACC01909,Gurpreet Sengupta,PERSONAL,BANK_A,997,HIGH,ENT01356
ACC01910,Karthik Sandhu,PERSONAL,BANK_A,3415,MEDIUM,ENT01357
ACC01911,Sarita Jain,PERSONAL,BANK_A,2343,MEDIUM,ENT01358
ACC01912,Jain Retail,BUSINESS,BANK_B,1864,LOW,ENT01358
ACC01913,Usha Bose,PERSONAL,BANK_A,3594,MEDIUM,ENT01359
ACC01914,Arjun Ghosh,PERSONAL,BANK_A,1795,MEDIUM,ENT01360
ACC01915,Manpreet Mehta,PERSONAL,BANK_B,1821,MEDIUM,ENT01361
ACC01916,Suresh Menon,PERSONAL,BANK_B,2158,MEDIUM,ENT01362
ACC01917,Joseph Kapoor,PERSONAL,BANK_A,637,MEDIUM,ENT01363
ACC01918,Vinod Rao,PERSONAL,BANK_A,503,MEDIUM,ENT01364
ACC01919,Rao Infotech,BUSINESS,BANK_B,3463,HIGH,ENT01364
ACC01920,Sunita Menon,PERSONAL,BANK_B,1053,MEDIUM,ENT01365
ACC01921,Menon Fashions,BUSINESS,BANK_A,2049,HIGH,ENT01365
ACC01922,Menon Pharma,BUSINESS,BANK_A,3220,MEDIUM,ENT01365
ACC01923,Ghosh Infotech,BUSINESS,BANK_A,2052,MEDIUM,ENT01366
ACC01924,Ansari Infotech,BUSINESS,BANK_B,410,HIGH,ENT01367
ACC01925,Amit Das,PERSONAL,BANK_A,2549,MEDIUM,ENT01368
ACC01926,Das Foods,BUSINESS,BANK_A,688,MEDIUM,ENT01368
ACC01927,Sneha Trivedi,PERSONAL,BANK_A,1187,HIGH,ENT01369
ACC01928,Bhavana Agarwal,PERSONAL,BANK_A,250,MEDIUM,ENT01370
ACC01929,Pooja Pillai,PERSONAL,BANK_B,2779,MEDIUM,ENT01371
ACC01930,Mukherjee Traders,BUSINESS,BANK_A,2302,MEDIUM,ENT01372
ACC01931,Vasantha Chatterjee,PERSONAL,BANK_A,919,LOW,ENT01373
ACC01932,Dhillon Enterprises,BUSINESS,BANK_A,2206,LOW,ENT01374
ACC01933,Rajwinder Dubey,PERSONAL,BANK_B,189,HIGH,ENT01375
ACC01934,Anna Khan,PERSONAL,BANK_A,160,HIGH,ENT01376
ACC01935,Faisal Iyengar,PERSONAL,BANK_B,1508,MEDIUM,ENT01377
ACC01936,Prakash Agarwal,PERSONAL,BANK_B,1831,MEDIUM,ENT01378
ACC01937,Faisal Reddy,PERSONAL,BANK_B,1486,MEDIUM,ENT01379
