entity_key,canonical_name,phone,pan,address,num_records,num_accounts,account_ids,record_ids,has_unverified_link,is_watchlisted,rules_used
PERSON00496,Harpreet Malhotra & Sons,6146650047,DTHEH2606O,"727, Avenue, Jaipur, Rajasthan - 314046",3,2,ACC00699;ACC00700,REC001059;REC001060;REC001061,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00497,SABIHA SAXENA,6098690125,IJNVH7084K,"649, Colony, Mumbai, Maharashtra - 186104",2,1,ACC00701,REC001062;REC001063,False,False,R0_same_account
PERSON00498,Sanjay Ahmed & Sons,7170237939,MEEFZ1389K,"464, Cross Street, Surat, Gujarat - 441268",2,1,ACC00702,REC001064;REC001065,False,False,R0_same_account;R1_same_pan
PERSON00499,Jaspreet Sengupta & Sons,9541877875,YVMLD6275Z,"107, Colony, Chennai, Tamil Nadu - 189270",4,3,ACC00703;ACC00704;ACC00705,REC001066;REC001067;REC001068;REC001069,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00500,Gurpreet Nair,,VKBNQ5665S,"652, Extension, Ahmedabad, Gujarat - 480342",1,1,ACC00706,REC001070,False,False,
PERSON00501,Venkatesh Agarwal,8491130425,ROODE5344U,"186, Colony, Bhopal, Madhya Pradesh - 564063",2,1,ACC00707,REC001071;REC001072,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00502,Malik Priya,7914181357,OHYDI1431F,,2,1,ACC00708,REC001073;REC001074,False,False,R0_same_account
PERSON00503,Balaji Agarwal & Sons,,AFPDC7814P,"758, Cross Street, Ahmedabad, Gujarat - 673854",2,1,ACC00709,REC001075;REC001076,False,False,R0_same_account;R1_same_pan
PERSON00504,Muthu Msihra,7573016822,,"978, Colony, Bhopal, Madhya Pradesh - 490128",1,1,ACC00710,REC001077,False,False,
PERSON00505,VIJAY SHARMA,8717180930,EULCO3383W,"309, Cross Street, Coimbatore, Tamil Nadu - 490909",2,1,ACC00711,REC001078;REC001079,False,False,R0_same_account;R3_address_and_name_sim
PERSON00506,Ajay Malk,9158011606,JRGMV8102P,"969, Nagar, Thiruvananthapuram, Kerala - 575820",2,1,ACC00712,REC001080;REC001081,False,False,R0_same_account
PERSON00507,Nitin Gupta & Sons,7959878455,TGWWL3793J,"292, Main Road, Surat, Gujarat - 379392",2,1,ACC00713,REC001082;REC001083,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON00508,Kritika Kahn,8480760186,,,1,1,ACC00714,REC001084,False,False,
PERSON00509,Jain Suresh,7315222250,IGZYB2299T,"912, Layout, Pune, Maharashtra - 152391",6,3,ACC00715;ACC00716;ACC00717,REC001085;REC001086;REC001087;REC001088;REC001089;REC001090,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address;R5_initials;R6_reversed
PERSON00510,POOJA GHOSH,7516195345,XEMAD9442K,"689, Colony, Chandigarh, Punjab - 564975",5,3,ACC00718;ACC00719;ACC00720,REC001091;REC001092;REC001093;REC001094;REC001095,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00511,Agarwal Manisha,7384287741,YQDZR3921F,"867, Cross Street, Nagpur, Maharashtra - 120798",4,2,ACC00721;ACC00722,REC001096;REC001097;REC001098;REC001099,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON00512,Bhavana Mahlotra,8636124424,MVDGC5699F,"559, Nagar, Hyderabad, Telangana - 239064",3,2,ACC00723;ACC00724,REC001100;REC001101;REC001102,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim
PERSON00513,Karthik Chauhan & Sons,6318790585,TYIQD2395Q,"364, Avenue, Coimbatore, Tamil Nadu - 292069",2,1,ACC00725,REC001103;REC001104,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00514,Padma Iyer & Sons,7307427123,WVBFH2348J,"750, Colony, Chandigarh, Punjab - 687142",3,2,ACC00726;ACC00727,REC001105;REC001106;REC001107,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00515,George Brar & Sons,9784555177,JDUKH8004Y,"576, Colony, Kochi, Kerala - 350638",2,1,ACC00728,REC001108;REC001109,False,False,R0_same_account;R1_same_pan
PERSON00516,Nitin Ieyr,8472867466,CQRSV8535F,"203, Avenue, Chandigarh, Punjab - 128410",2,2,ACC00729;ACC00730,REC001110;REC001111,False,False,R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00517,Gurpreet Niadu,7400730157,SUUFR1809K,"568, Cross Street, Madurai, Tamil Nadu - 199641",1,1,ACC00731,REC001112,False,False,
PERSON00518,Kiran Twiari,7520275214,NUPQL5515P,"923, Colony, Bhopal, Madhya Pradesh - 135821",2,1,ACC00732,REC001113;REC001114,False,False,R0_same_account;R1_same_pan
PERSON00519,Varghese Anjali,8518809856,ZPEBU5584F,"990, Colony, Pune, Maharashtra - 292159",3,2,ACC00733;ACC00734,REC001115;REC001116;REC001117,False,False,R0_same_account;R4_phone_and_address
PERSON00520,Anil Nair,6966570459,ENGIC5871K,"734, Extension, Chennai, Tamil Nadu - 504520",4,2,ACC00735;ACC00736,REC001118;REC001119;REC001120;REC001121,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00521,Balaji Reddy & Sons,9310139369,NYXAO5811D,"89, Main Road, Bhopal, Madhya Pradesh - 453750",4,2,ACC00737;ACC00738,REC001122;REC001123;REC001124;REC001125,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim
PERSON00522,Kavita Kumar & Sons,,NCRTG9024H,"485, Layout, Bhopal, Madhya Pradesh - 690373",2,1,ACC00739,REC001126;REC001127,False,False,R0_same_account;R1_same_pan
PERSON00523,Priya Pilai,,BLKOE7440N,,1,1,ACC00740,REC001128,False,False,
PERSON00524,Thomas Sihdu,6664556429,QOAVO1935V,"381, Avenue, Thiruvananthapuram, Kerala - 565741",2,1,ACC00741,REC001129;REC001130,False,False,R0_same_account
PERSON00525,Pillai Ravi,7899937677,ACLBC0483E,"783, Colony, Bengaluru, Karnataka - 219348",5,3,ACC00742;ACC00743;ACC00744,REC001131;REC001132;REC001133;REC001134;REC001135,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00526,Meena Nair & Sons,8251647417,UTQTN1179L,"398, Colony, Patna, Bihar - 651260",4,3,ACC00745;ACC00746;ACC00747,REC001136;REC001137;REC001138;REC001139,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim
PERSON00527,Muthu Das & Sons,7428774162,LDTAN4269Y,"270, Layout, Coimbatore, Tamil Nadu - 578115",2,1,ACC00748,REC001140;REC001141,False,False,R0_same_account;R4_phone_and_address
PERSON00528,Kalpana Gupta,8037005643,UWQLI2452Z,"822, Nagar, Thiruvananthapuram, Kerala - 618222",1,1,ACC00749,REC001142,False,False,
PERSON00529,Tiwari Susan,6708225628,POFRJ5333T,,2,1,ACC00750,REC001143;REC001144,False,False,R0_same_account
PERSON00530,Karthik Nair & Sons,,GTJEW6913S,"272, Avenue, Delhi, Delhi - 642347",1,1,ACC00751,REC001145,False,False,
PERSON00531,HARPREET SHEIKH,8814278655,EFTSW7769K,"455, Extension, Coimbatore, Tamil Nadu - 670815",1,1,ACC00752,REC001146,False,False,
PERSON00532,D. Tiwari,8488271257,OZBHO2002D,"185, Extension, Surat, Gujarat - 531763",1,1,ACC00753,REC001147,False,False,
PERSON00533,Sandeep Iyengar & Sons,7796371627,ZAUSV8414G,"186, Avenue, Jaipur, Rajasthan - 155341",2,1,ACC00754,REC001148;REC001149,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00534,Sandeep Ghosh,7202495815,,"816, Main Road, Hyderabad, Telangana - 306577",2,1,ACC00755,REC001150;REC001151,False,False,R0_same_account;R3_address_and_name_sim
PERSON00535,RAVI PANDEY,6847675790,,,1,1,ACC00756,REC001152,False,False,
PERSON00536,Gurpreet Iyer,7681828072,TRVXB6533M,"286, Colony, Bengaluru, Karnataka - 147979",3,2,ACC00757;ACC00758,REC001153;REC001154;REC001155,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00537,Vasantha Jain & Sons,8469290362,ZGIBG0461A,"38, Layout, Hyderabad, Telangana - 145894",2,1,ACC00759,REC001156;REC001157,False,False,R0_same_account;R1_same_pan
PERSON00538,Dubey Deepa,9953974716,,"626, Nagar, Bengaluru, Karnataka - 267046",1,1,ACC00760,REC001158,False,False,
PERSON00539,Deepa Duey,9953974716,IEPYC1862T,,1,1,ACC00761,REC001159,False,False,
PERSON00540,B. Das,9749204889,IKXUH1464R,,1,1,ACC00762,REC001160,False,False,
PERSON00541,HARPREET VERMA,6215477660,CGFCX8767J,"509, Avenue, Chennai, Tamil Nadu - 343470",2,1,ACC00763,REC001161;REC001162,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON00542,THOMAS PILLAI,9719711831,OPYLJ7387E,"855, Nagar, Ahmedabad, Gujarat - 181912",3,2,ACC00764;ACC00765,REC001163;REC001164;REC001165,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00543,SIMRAN DUBEY,8124072016,CKAOT8989C,"509, Cross Street, Bengaluru, Karnataka - 685386",2,1,ACC00766,REC001166;REC001167,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim
PERSON00544,B. Das,9090557108,ABLXP6540Z,"119, Cross Street, Hyderabad, Telangana - 598540",1,1,ACC00767,REC001168,False,False,
PERSON00545,Shobha Anasri,7283248394,PSTGG1849X,"415, Nagar, Bengaluru, Karnataka - 417639",1,1,ACC00768,REC001169,False,False,
PERSON00546,SIMRAN DESAI,7105492296,JKTGP1455I,"312, Layout, Lucknow, Uttar Pradesh - 155698",1,1,ACC00769,REC001170,False,False,
PERSON00547,Gurpreet Joshi,9119853320,HSUNO9179K,"863, Main Road, Lucknow, Uttar Pradesh - 529388",3,2,ACC00770;ACC00771,REC001171;REC001172;REC001173,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00548,Zeenat Varghee,,HYVCE1256O,"30, Extension, Kochi, Kerala - 412537",1,1,ACC00772,REC001174,False,False,
PERSON00549,Usha Yadav & Sons,6445764504,LGMJT6846W,"563, Colony, Nagpur, Maharashtra - 644042",2,2,ACC00773;ACC00774,REC001175;REC001176,False,False,R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00550,Bhatt Rajwinder,,ASFOY4232T,"216, Extension, Pune, Maharashtra - 182696",1,1,ACC00775,REC001177,False,False,
PERSON00551,Manpreet Shah & Sons,8755617969,DWUOM7547G,"797, Extension, Delhi, Delhi - 235667",2,2,ACC00776;ACC00777,REC001178;REC001179,False,False,R1_same_pan
PERSON00552,NISHA QURESHI,9470321667,ATDOL7416L,"811, Extension, Pune, Maharashtra - 504309",2,1,ACC00778,REC001180;REC001181,False,False,R0_same_account;R1_same_pan
PERSON00553,A. Varghese,8290148760,IFRVX8465U,"23, Colony, Jaipur, Rajasthan - 444001",5,3,ACC00779;ACC00780;ACC00781,REC001182;REC001183;REC001184;REC001185;REC001186,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address;R5_initials;R8_soundex
PERSON00554,Naveen Pillai,6137303319,DWAAE0283T,"499, Colony, Hyderabad, Telangana - 429775",1,1,ACC00782,REC001187,False,False,
PERSON00555,MEENA KUMAR,6663705878,KTADR2364T,,1,1,ACC00783,REC001188,False,False,
PERSON00556,Rajwinder Nair & Sons,7497486959,MNXEP4342J,"718, Extension, Chennai, Tamil Nadu - 405262",2,1,ACC00784,REC001189;REC001190,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim
PERSON00557,George Meonn,6243550659,HALTU4445G,"209, Layout, Ahmedabad, Gujarat - 103620",2,2,ACC00785;ACC00786,REC001191;REC001192,False,False,R4_phone_and_address
PERSON00558,PADMA VARGHESE,,YRMTJ1486F,"766, Main Road, Kochi, Kerala - 230101",2,1,ACC00787,REC001193;REC001194,False,False,R0_same_account;R1_same_pan
PERSON00559,Shobha Brar & Sons,7268216251,DASCX2748E,"236, Extension, Chennai, Tamil Nadu - 225150",2,1,ACC00788,REC001195;REC001196,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON00560,Nithya Bose & Sons,,YVDWI0466B,"494, Cross Street, Thiruvananthapuram, Kerala - 587397",1,1,ACC00789,REC001197,False,False,
PERSON00561,SUSAN QURESHI,8955988673,BGAIA0863N,"543, Nagar, Lucknow, Uttar Pradesh - 145298",2,1,ACC00790,REC001198;REC001199,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim
PERSON00562,Usha Malik & Sons,6287386882,DXNWZ7314T,"353, Avenue, Kolkata, West Bengal - 115059",2,1,ACC00791,REC001200;REC001201,False,False,R0_same_account;R2_phone_and_name_sim
PERSON00563,Usha Mishra & Sons,9253909940,GIFVW8619X,"170, Layout, Chennai, Tamil Nadu - 345564",2,1,ACC00792,REC001202;REC001203,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON00564,Sabiha Kuar,8345035300,CINZC7265Q,"207, Avenue, Ahmedabad, Gujarat - 691770",2,2,ACC00793;ACC00794,REC001204;REC001205,False,False,R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00565,KALPANA SHAH,9013596371,VCFEG5881K,"960, Main Road, Hyderabad, Telangana - 466289",2,1,ACC00795,REC001206;REC001207,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim
PERSON00566,Anita Joshi & Sons,7506286310,CMCOI3105U,"438, Cross Street, Mysuru, Karnataka - 629313",4,2,ACC00796;ACC00797,REC001208;REC001209;REC001210;REC001211,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim
PERSON00567,Kritika Agarwal,8042660759,,,1,1,ACC00798,REC001212,False,False,
PERSON00568,Sunil Patel,8588649070,JFVMQ8718P,"839, Colony, Kolkata, West Bengal - 179898",4,3,ACC00799;ACC00800;ACC00801,REC001213;REC001214;REC001215;REC001216,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00569,Padma Qureshi & Sons,9335395312,VLWEU5019F,"290, Cross Street, Thiruvananthapuram, Kerala - 337062",1,1,ACC00802,REC001217,False,False,
PERSON00570,Vasantha Banerjee & Sons,,MJFJI3034E,"114, Avenue, Jaipur, Rajasthan - 203289",2,1,ACC00803,REC001218;REC001219,False,False,R0_same_account
PERSON00571,Ayesha Ahemd,7577638725,AVTRY7560U,"411, Colony, Pune, Maharashtra - 129276",2,2,ACC00804;ACC00805,REC001220;REC001221,False,False,R1_same_pan;R2_phone_and_name_sim
PERSON00572,Dinesh Gill,,HPKGQ2831H,"536, Colony, Delhi, Delhi - 325260",2,2,ACC00806;ACC00807,REC001222;REC001223,False,False,R1_same_pan
PERSON00573,Amit Qureshi & Sons,9339891896,DAPGZ1504E,"327, Nagar, Bengaluru, Karnataka - 203741",2,1,ACC00808,REC001224;REC001225,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim
PERSON00574,SUNIL MISHRA,8118384292,MWNJS1849R,,1,1,ACC00809,REC001226,False,False,
PERSON00575,M. Banerjee,7765736613,XXIYD2750T,"104, Main Road, Lucknow, Uttar Pradesh - 188877",1,1,ACC00810,REC001227,False,False,
PERSON00576,M. Iyengar,9972021999,WOAAB3243V,"727, Cross Street, Ahmedabad, Gujarat - 418513",4,2,ACC00811;ACC00812,REC001228;REC001229;REC001230;REC001231,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00577,DEEPA DHILLON,7604735351,MGOPZ0630R,"663, Layout, Chandigarh, Punjab - 282988",1,1,ACC00813,REC001232,False,False,
PERSON00578,Rahul Khan & Sons,6704974863,QHQZL7415L,"536, Colony, Surat, Gujarat - 663674",1,1,ACC00814,REC001233,False,False,
PERSON00579,Priya Pandey & Sons,8506140595,UVTKM6551X,"52, Avenue, Madurai, Tamil Nadu - 687328",1,1,ACC00815,REC001234,False,False,
PERSON00580,Lakshmi Ptel,9000214504,GOYLA9291U,,1,1,ACC00816,REC001235,False,False,
PERSON00581,Ravi Iyer & Sons,6797944004,TTMXT2031T,"513, Extension, Kochi, Kerala - 480613",4,2,ACC00817;ACC00818,REC001236;REC001237;REC001238;REC001239,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00582,Rohit Bhatt & Sons,9762643212,GFJBG7875T,"480, Layout, Ahmedabad, Gujarat - 254442",3,2,ACC00819;ACC00820,REC001240;REC001241;REC001242,False,False,R0_same_account;R1_same_pan;R3_address_and_name_sim;R4_phone_and_address;R5_initials;R8_soundex
PERSON00583,Simran Gputa,6518167360,TVWEB2046P,"664, Main Road, Bengaluru, Karnataka - 589601",3,2,ACC00821;ACC00822,REC001243;REC001244;REC001245,False,False,R0_same_account;R3_address_and_name_sim;R4_phone_and_address
PERSON00584,Deepak Gohsh,8555007813,VBWYE2060Z,"375, Nagar, Coimbatore, Tamil Nadu - 672094",2,1,ACC00823,REC001246;REC001247,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00585,VIKRAM JAIN,8711945239,RLZYU2961Q,,2,1,ACC00824,REC001248;REC001249,False,False,R0_same_account;R1_same_pan
PERSON00586,Jain Vikram,8711945239,,"283, Main Road, Ahmedabad, Gujarat - 463119",1,1,ACC00825,REC001250,False,False,
PERSON00587,Rajwinder Shah,6975229793,LVNRH4770R,"128, Main Road, Bengaluru, Karnataka - 315358",4,3,ACC00826;ACC00827;ACC00828,REC001251;REC001252;REC001253;REC001254,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00588,Gopal Shah,,VACRA7634E,,1,1,ACC00829,REC001255,False,False,
PERSON00589,Nithya Das & Sons,7402267965,MSOQO7612X,"354, Layout, Bhopal, Madhya Pradesh - 480319",4,2,ACC00830;ACC00831,REC001256;REC001257;REC001258;REC001259,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00590,SHOBHA BRAR,7778951250,CJZYB4818N,"87, Nagar, Kolkata, West Bengal - 325641",2,1,ACC00832,REC001260;REC001261,False,False,R0_same_account;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00591,ARUN KHAN,9298961575,WAKTE0460D,"445, Main Road, Lucknow, Uttar Pradesh - 275058",4,3,ACC00833;ACC00834;ACC00835,REC001262;REC001263;REC001264;REC001265,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00592,ANITA DAS,8050788391,,,2,1,ACC00836,REC001266;REC001267,False,False,R0_same_account
PERSON00593,Das Anita,,VZWKM0103W,"190, Colony, Thiruvananthapuram, Kerala - 294325",1,1,ACC00837,REC001268,False,False,
PERSON00594,Anjali Agrwal,,KVVJF9497R,"610, Extension, Bengaluru, Karnataka - 341640",1,1,ACC00838,REC001269,False,False,
PERSON00595,K. Bansal,7341243078,,"251, Colony, Patna, Bihar - 160265",1,1,ACC00839,REC001270,False,False,
PERSON00596,Patel Manisha,9976897825,CFMED8156W,"73, Extension, Bhopal, Madhya Pradesh - 577973",2,2,ACC00840;ACC00841,REC001271;REC001272,False,False,R1_same_pan;R4_phone_and_address
PERSON00597,Iyer Gopal,7120848136,BDFSH9849K,"664, Main Road, Nagpur, Maharashtra - 637245",2,2,ACC00842;ACC00843,REC001273;REC001274,False,False,R1_same_pan
PERSON00598,Vijay Agarwal & Sons,6888096768,NCFKO1493X,"62, Cross Street, Nagpur, Maharashtra - 670669",3,2,ACC00844;ACC00845,REC001275;REC001276;REC001277,False,False,R0_same_account;R1_same_pan
PERSON00599,KIRAN DHILLON,7319854423,,"806, Layout, Kolkata, West Bengal - 402284",1,1,ACC00846,REC001278,False,False,
PERSON00600,Venkatesh Agarwla,8911825318,HLVVP7330A,"219, Cross Street, Patna, Bihar - 225575",2,1,ACC00847,REC001279;REC001280,False,False,R0_same_account;R1_same_pan
PERSON00601,Arun Rao & Sons,,YMDMB2264U,"285, Colony, Chennai, Tamil Nadu - 215940",1,1,ACC00848,REC001281,False,False,
PERSON00602,Kavita Gupta & Sons,6195167870,ULMKD7837X,"974, Layout, Surat, Gujarat - 584380",1,1,ACC00849,REC001282,False,False,
PERSON00603,Ashok Iyengar,7691510991,NUJAH1528M,"852, Layout, Chandigarh, Punjab - 386565",2,1,ACC00850,REC001283;REC001284,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON00604,Rajesh Pnadey,,VFEVE3771W,"773, Nagar, Ahmedabad, Gujarat - 653329",2,1,ACC00851,REC001285;REC001286,False,False,R0_same_account;R1_same_pan
PERSON00605,ZEENAT MENON,8664649324,RYDEM3909X,"449, Avenue, Mumbai, Maharashtra - 201432",1,1,ACC00852,REC001287,False,False,
PERSON00606,M. Kaur,7372674787,QHPWY1406B,"523, Avenue, Patna, Bihar - 587153",1,1,ACC00853,REC001288,False,False,
PERSON00607,Pooja Chauhan & Sons,9789086528,TJBRR7470D,"359, Layout, Mysuru, Karnataka - 231551",2,1,ACC00854,REC001289;REC001290,False,False,R0_same_account
PERSON00608,Rahul Gupat,9900977259,JEFHM5794S,"710, Layout, Patna, Bihar - 643123",1,1,ACC00855,REC001291,False,False,
PERSON00609,Manpreet Khan & Sons,6884282413,KKYSI9221P,"492, Extension, Bengaluru, Karnataka - 436282",3,2,ACC00856;ACC00857,REC001292;REC001293;REC001294,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address;R6_reversed
PERSON00610,Sandhu Sangeeta,7169118878,FKZAN6431F,"728, Avenue, Kochi, Kerala - 262004",2,1,ACC00858,REC001295;REC001296,False,False,R0_same_account;R1_same_pan;R4_phone_and_address
PERSON00611,MANOJ BANSAL,,VKNYT4730R,"50, Main Road, Pune, Maharashtra - 117309",1,1,ACC00859,REC001297,False,False,
PERSON00612,Zubair Thomas,7725208981,ZWCJH2047L,"569, Avenue, Pune, Maharashtra - 283005",5,4,ACC00860;ACC00861;ACC00862;ACC00863,REC001298;REC001299;REC001300;REC001301;REC001302,False,False,R0_same_account;R1_same_pan;R2_phone_and_name_sim;R3_address_and_name_sim;R4_phone_and_address
PERSON00613,Mary Menon & Sons,8845531350,CSPUW5723F,"528, Colony, Lucknow, Uttar Pradesh - 568847",1,1,ACC00864,REC001303,False,False,
