record_id,source_system,name_as_written,phone,pan,address,linked_account,true_entity_id
REC000922,RETAIL_CBS,Prakash Sheikh & Sons,,HMWQM2833I,"106, Main Road, Mysuru, Karnataka - 316015",ACC00601,ENT00407
REC000923,RETAIL_CBS,Ramesh Gputa,8446641782,,"827, Main Road, Jaipur, Rajasthan - 388337",ACC00602,ENT00408
REC000924,RETAIL_CBS,RAMESH GUPTA,8446641782,,,ACC00603,ENT00408
REC000925,RETAIL_CBS,Mary Tiwari & Sons,8484455462,UAOQM7735A,"52, Layout, Ahmedabad, Gujarat - 465738",ACC00604,ENT00409
REC000926,RETAIL_CBS,S. Menon,6463853820,,"330, Nagar, Madurai, Tamil Nadu - 118982",ACC00605,ENT00410
REC000927,RETAIL_CBS,V. Mukherjee,8840461295,NZZZI0092C,"36, Extension, Pune, Maharashtra - 410198",ACC00606,ENT00411
REC000928,CORPORATE_BANKING,Vijay Mukhrejee,8840461295,,"36, Extension, Pune, Maharashtra - 410198",ACC00606,ENT00411
REC000929,RETAIL_CBS,HARISH MALIK,7921036154,,"175, Layout, Kochi, Kerala - 214683",ACC00607,ENT00412
REC000930,CORPORATE_BANKING,Harish Mailk,7921036154,LLFAX2714M,"175, Layout, Kochi, Kerala - 214683",ACC00607,ENT00412
REC000931,RETAIL_CBS,Balaji Varghese & Sons,,VGJZH2894U,"602, Main Road, Jaipur, Rajasthan - 385862",ACC00608,ENT00413
REC000932,RETAIL_CBS,Lakshmi Thomas & Sons,7962318510,GERGF1181W,"337, Nagar, Madurai, Tamil Nadu - 166840",ACC00609,ENT00414
REC000933,CORPORATE_BANKING,Lakshmi Thomas,7962318510,GERGF1181W,"337, Nagar, Madurai, Tamil Nadu - 166840",ACC00609,ENT00414
REC000934,RETAIL_CBS,Gopal Shamra,6605557678,DTWXE6535U,,ACC00610,ENT00415
REC000935,CORPORATE_BANKING,GOPAL SHARMA,6605557678,DTWXE6535U,,ACC00610,ENT00415
REC000936,RETAIL_CBS,N. Kumar,,TAHBI6912L,"381, Extension, Mumbai, Maharashtra - 586983",ACC00611,ENT00416
REC000937,CORPORATE_BANKING,Kumar Nisha,,TAHBI6912L,"381, Extension, Mumbai, Maharashtra - 586983",ACC00612,ENT00416
REC000938,RETAIL_CBS,Sandeep Gupta,9596876977,,,ACC00613,ENT00417
REC000939,CORPORATE_BANKING,SANDEEP GUPTA,9596876977,ZDHSL3026X,"112, Extension, Ahmedabad, Gujarat - 624080",ACC00613,ENT00417
REC000940,RETAIL_CBS,A. Malik,,DOMMC6317T,,ACC00614,ENT00418
REC000941,CORPORATE_BANKING,AMANDEEP MALIK,6175035492,DOMMC6317T,,ACC00614,ENT00418
REC000942,RETAIL_CBS,Bhavana Sahh,8943355922,OLPFI3406H,"315, Extension, Pune, Maharashtra - 526966",ACC00615,ENT00419
REC000943,RETAIL_CBS,Sanjay Sinhg,8722857998,JGCRB1226I,"523, Avenue, Mumbai, Maharashtra - 361357",ACC00616,ENT00420
REC000944,CORPORATE_BANKING,Sanjay Sinh,8722857998,,"523, Avenue, Mumbai, Maharashtra - 361357",ACC00616,ENT00420
REC000945,CORPORATE_BANKING,S. Singh,8722857998,,"523, Avenue, Mumbai, Maharashtra - 361357",ACC00617,ENT00420
REC000946,CORPORATE_BANKING,Amit Karu,,QWVNR3617N,"575, Cross Street, Hyderabad, Telangana - 196233",ACC00618,ENT00421
REC000947,RETAIL_CBS,Simran Mukherje,8423215593,QGMSN2243Y,"244, Nagar, Patna, Bihar - 268353",ACC00619,ENT00422
REC000948,CORPORATE_BANKING,SIMRAN MUKHERJEE,8423215593,QGMSN2243Y,"244, Nagar, Patna, Bihar - 268353",ACC00619,ENT00422
REC000949,CORPORATE_BANKING,Sangeeta Pillai & Sons,9122771724,,"434, Cross Street, Kochi, Kerala - 141056",ACC00620,ENT00423
REC000950,RETAIL_CBS,Pillai & Sons Sangeeta,9122771724,,"434, Cross Street, Kochi, Kerala - 141056",ACC00621,ENT00423
REC000951,CORPORATE_BANKING,Sangeeta Pillai & Sons & Sons,9122771724,,,ACC00621,ENT00423
REC000952,RETAIL_CBS,SANGEETA PILLAI & SONS,9122771724,WMUVU8908R,"434, Cross Street, Kochi, Kerala - 141056",ACC00622,ENT00423
REC000953,RETAIL_CBS,Anjali Brra,6598073504,,"41, Cross Street, Hyderabad, Telangana - 283939",ACC00623,ENT00424
REC000954,CORPORATE_BANKING,ANJALI BRAR,,SXNUG8586V,"41, Cross Street, Hyderabad, Telangana - 283939",ACC00623,ENT00424
REC000955,CORPORATE_BANKING,Anjali Brar,6598073504,SXNUG8586V,"41, Cross Street, Hyderabad, Telangana - 283939",ACC00624,ENT00424
REC000956,RETAIL_CBS,Fatima Ghohs,9118062423,MHKKF9225V,"17, Cross Street, Kochi, Kerala - 472040",ACC00625,ENT00425
REC000957,CORPORATE_BANKING,F. Ghosh,,MHKKF9225V,"17, Cross Street, Kochi, Kerala - 472040",ACC00625,ENT00425
REC000958,RETAIL_CBS,FATIMA GHOSH,9118062423,MHKKF9225V,"17, Cross Street, Kochi, Kerala - 472040",ACC00626,ENT00425
REC000959,CORPORATE_BANKING,F. Ghosh,9118062423,MHKKF9225V,"17, Cross Street, Kochi, Kerala - 472040",ACC00626,ENT00425
REC000960,RETAIL_CBS,Joshi Irfan,7994377939,JHOYM5832D,,ACC00627,ENT00426
REC000961,CORPORATE_BANKING,Irfan Johsi,,JHOYM5832D,"784, Layout, Mysuru, Karnataka - 660550",ACC00627,ENT00426
REC000962,RETAIL_CBS,Kiran Dhilon,,YYITD2191Z,,ACC00628,ENT00427
REC000963,CORPORATE_BANKING,KIRAN DHILLON,8810287057,YYITD2191Z,"298, Cross Street, Ahmedabad, Gujarat - 196195",ACC00628,ENT00427
REC000964,RETAIL_CBS,Sneha Malhotra,7509772108,RHOQJ0867E,"166, Avenue, Chandigarh, Punjab - 346160",ACC00629,ENT00428
REC000965,CORPORATE_BANKING,S. Malhotra,,,"166, Avenue, Chandigarh, Punjab - 346160",ACC00629,ENT00428
REC000966,RETAIL_CBS,Dinesh Nair,7778433091,AFMVD2044T,"692, Avenue, Kochi, Kerala - 290132",ACC00630,ENT00429
REC000967,CORPORATE_BANKING,Dinesh Nari,,AFMVD2044T,"692, Avenue, Kochi, Kerala - 290132",ACC00631,ENT00429
REC000968,CORPORATE_BANKING,I. Ahmed,8724508707,,,ACC00632,ENT00430
REC000969,RETAIL_CBS,Yadav Pankaj,8479611803,MNAIJ6979F,"739, Avenue, Chennai, Tamil Nadu - 251082",ACC00633,ENT00431
REC000970,CORPORATE_BANKING,Pankaj Yadav & Sons,8479611803,MNAIJ6979F,"739, Avenue, Chennai, Tamil Nadu - 251082",ACC00633,ENT00431
REC000971,RETAIL_CBS,Trivedi Irfan,8915455004,WNSKC5540U,,ACC00634,ENT00432
REC000972,RETAIL_CBS,Sharma Jaspreet,6144494488,PHXVO7203H,"906, Nagar, Madurai, Tamil Nadu - 210670",ACC00635,ENT00433
REC000973,CORPORATE_BANKING,Jaspreet Shrama,6144494488,,"906, Nagar, Madurai, Tamil Nadu - 210670",ACC00635,ENT00433
REC000974,RETAIL_CBS,B. Agarwal,7913317331,,"186, Main Road, Madurai, Tamil Nadu - 318230",ACC00636,ENT00434
REC000975,RETAIL_CBS,Vandana Kaur & Sons,,YFTCL1374M,,ACC00637,ENT00435
REC000976,CORPORATE_BANKING,Vandana Kaur,,YFTCL1374M,"195, Layout, Chandigarh, Punjab - 523849",ACC00637,ENT00435
REC000977,RETAIL_CBS,M. Joshi,6080780534,LVLJV3381S,"224, Layout, Chandigarh, Punjab - 351779",ACC00638,ENT00436
REC000978,CORPORATE_BANKING,Joshi Manpreet,6080780534,,"224, Layout, Chandigarh, Punjab - 351779",ACC00639,ENT00436
REC000979,RETAIL_CBS,M. Joshi,,LVLJV3381S,"224, Layout, Chandigarh, Punjab - 351779",ACC00640,ENT00436
REC000980,CORPORATE_BANKING,Manpreet Josi,,LVLJV3381S,"224, Layout, Chandigarh, Punjab - 351779",ACC00640,ENT00436
REC000981,RETAIL_CBS,S. Varghese,8665964805,UXIXF0350X,,ACC00641,ENT00437
REC000982,RETAIL_CBS,N. Bose,8732679562,SFPWW4674X,"481, Extension, Pune, Maharashtra - 217788",ACC00642,ENT00438
REC000983,RETAIL_CBS,Rahul Pillai & Snos,8005218172,LVVUV5130E,"545, Main Road, Pune, Maharashtra - 105617",ACC00643,ENT00439
REC000984,CORPORATE_BANKING,Pillai & Sons Rahul,8005218172,LVVUV5130E,"545, Main Road, Pune, Maharashtra - 105617",ACC00643,ENT00439
REC000985,CORPORATE_BANKING,Rahul Pillai & Sons & Sons,8005218172,,,ACC00644,ENT00439
REC000986,RETAIL_CBS,Saxena Rahul,9315249632,PLAXU5214N,"616, Layout, Delhi, Delhi - 133812",ACC00645,ENT00440
REC000987,CORPORATE_BANKING,Rahul Saxean,9315249632,PLAXU5214N,,ACC00645,ENT00440
REC000988,CORPORATE_BANKING,Pillai & Sons Anjali,6537561247,,"861, Main Road, Mumbai, Maharashtra - 631509",ACC00646,ENT00441
REC000989,CORPORATE_BANKING,Anjali Patl,7625042077,JDPRW7737I,"695, Layout, Bengaluru, Karnataka - 648954",ACC00647,ENT00442
REC000990,RETAIL_CBS,VIKRAM BHATT,9210094067,RSGQC4448U,"306, Extension, Bhopal, Madhya Pradesh - 491911",ACC00648,ENT00443
REC000991,CORPORATE_BANKING,Vikram Bhatt & Sons,9210094067,RSGQC4448U,"306, Extension, Bhopal, Madhya Pradesh - 491911",ACC00648,ENT00443
REC000992,CORPORATE_BANKING,Amandeep Iyengar,8165465724,,"461, Avenue, Bhopal, Madhya Pradesh - 125371",ACC00649,ENT00444
REC000993,RETAIL_CBS,MANPREET IYER,8029868332,,,ACC00650,ENT00445
REC000994,CORPORATE_BANKING,Manpreet Iyer & Sons,8029868332,,"992, Extension, Delhi, Delhi - 646926",ACC00650,ENT00445
REC000995,RETAIL_CBS,Deepa Gill,8560371566,VTXLK4291S,"677, Avenue, Delhi, Delhi - 483634",ACC00651,ENT00446
REC000996,CORPORATE_BANKING,Anil Karu,,LTHCT5186I,"83, Layout, Bengaluru, Karnataka - 247969",ACC00652,ENT00447
REC000997,CORPORATE_BANKING,Anil Kaur & Sons,,LTHCT5186I,,ACC00653,ENT00447
REC000998,RETAIL_CBS,S. Malhotra,,IAKJF0827A,"563, Nagar, Bhopal, Madhya Pradesh - 421395",ACC00654,ENT00448
REC000999,CORPORATE_BANKING,Sunil Malhora,,IAKJF0827A,,ACC00654,ENT00448
REC001000,CORPORATE_BANKING,HARISH KAPOOR,8414531358,,"624, Nagar, Delhi, Delhi - 293621",ACC00655,ENT00449
REC001001,RETAIL_CBS,Vandana Banerjee,8207932445,TSJDV2279I,"270, Colony, Jaipur, Rajasthan - 184872",ACC00656,ENT00450
REC001002,CORPORATE_BANKING,V. Banerjee,8207932445,,"270, Colony, Jaipur, Rajasthan - 184872",ACC00656,ENT00450
REC001003,CORPORATE_BANKING,Vijay Kaur & Sons,8969364737,TPDQK0021S,,ACC00657,ENT00451
REC001004,RETAIL_CBS,AJAY BHATT,9154253207,,"7, Avenue, Patna, Bihar - 577856",ACC00658,ENT00452
REC001005,RETAIL_CBS,Susan Pillai  &Sons,6146685814,ETGPB4049W,"438, Nagar, Mumbai, Maharashtra - 239754",ACC00659,ENT00453
REC001006,CORPORATE_BANKING,S. Pillai & Sons,6146685814,ETGPB4049W,"438, Nagar, Mumbai, Maharashtra - 239754",ACC00659,ENT00453
REC001007,RETAIL_CBS,SUSAN PILLAI & SONS,,,"438, Nagar, Mumbai, Maharashtra - 239754",ACC00660,ENT00453
REC001008,CORPORATE_BANKING,Susan Pillai  &Sons,,ETGPB4049W,"438, Nagar, Mumbai, Maharashtra - 239754",ACC00660,ENT00453
REC001009,RETAIL_CBS,Pillai & Sons Susan,6146685814,ETGPB4049W,,ACC00661,ENT00453
REC001010,CORPORATE_BANKING,Susan Pillai & Snos,6146685814,,,ACC00661,ENT00453
REC001011,RETAIL_CBS,Vinod Singh,7214569402,,"619, Layout, Delhi, Delhi - 340165",ACC00662,ENT00454
REC001012,CORPORATE_BANKING,Vinod Sigh,7214569402,JYODD6851P,"619, Layout, Delhi, Delhi - 340165",ACC00662,ENT00454
REC001013,CORPORATE_BANKING,SRINIVAS GILL,9682690951,,,ACC00663,ENT00455
REC001014,RETAIL_CBS,Irfan Saxna,7779365683,,"744, Nagar, Kochi, Kerala - 518391",ACC00664,ENT00456
REC001015,CORPORATE_BANKING,Irfan Saxena,,FWEDT3853K,"744, Nagar, Kochi, Kerala - 518391",ACC00664,ENT00456
REC001016,RETAIL_CBS,Shobha Chtaterjee,6138177230,MYFBI6435D,"626, Nagar, Kochi, Kerala - 470327",ACC00665,ENT00457
REC001017,CORPORATE_BANKING,Shobha Chaterjee,6138177230,MYFBI6435D,"626, Nagar, Kochi, Kerala - 470327",ACC00665,ENT00457
REC001018,RETAIL_CBS,Trivedi Faisal,6905019410,,,ACC00666,ENT00458
REC001019,CORPORATE_BANKING,Faisal Triedi,,QEGCB8576H,"288, Layout, Ahmedabad, Gujarat - 379620",ACC00666,ENT00458
REC001020,RETAIL_CBS,Faisal Trviedi,6905019410,QEGCB8576H,,ACC00667,ENT00458
REC001021,RETAIL_CBS,Vandana Anasri,6023421950,NIJFT9064B,"173, Colony, Ahmedabad, Gujarat - 553090",ACC00668,ENT00459
REC001022,RETAIL_CBS,Balaji Chattejee,9331661175,XYKLD1540E,"612, Main Road, Ahmedabad, Gujarat - 210974",ACC00669,ENT00460
REC001023,CORPORATE_BANKING,Balaji Chatterjee & Sons,9331661175,,"612, Main Road, Ahmedabad, Gujarat - 210974",ACC00669,ENT00460
REC001024,RETAIL_CBS,Balaji Chatterjee,9331661175,XYKLD1540E,,ACC00670,ENT00460
REC001025,RETAIL_CBS,Ajay Queshi,8675436855,GKTUG9844F,"696, Main Road, Ahmedabad, Gujarat - 496596",ACC00671,ENT00461
REC001026,CORPORATE_BANKING,AJAY QURESHI,,GKTUG9844F,"696, Main Road, Ahmedabad, Gujarat - 496596",ACC00671,ENT00461
REC001027,RETAIL_CBS,H. Khan,7560386027,LRWHI1468W,"485, Nagar, Chandigarh, Punjab - 441061",ACC00672,ENT00462
REC001028,CORPORATE_BANKING,Harleen Khan & Sons,7560386027,LRWHI1468W,"485, Nagar, Chandigarh, Punjab - 441061",ACC00672,ENT00462
REC001029,CORPORATE_BANKING,Amit Kapor,,RXMHJ8614R,"96, Nagar, Nagpur, Maharashtra - 574689",ACC00673,ENT00463
REC001030,RETAIL_CBS,AMIT KAPOOR,6137505997,RXMHJ8614R,"96, Nagar, Nagpur, Maharashtra - 574689",ACC00674,ENT00463
REC001031,CORPORATE_BANKING,Kapoor Amit,,RXMHJ8614R,,ACC00674,ENT00463
REC001032,RETAIL_CBS,P. Dhillon,,FRVWL5662W,,ACC00675,ENT00464
REC001033,RETAIL_CBS,Thomas Mukherjee,7868067936,WXVDC4783C,,ACC00676,ENT00465
REC001034,RETAIL_CBS,T. Mukherjee,7868067936,WXVDC4783C,"294, Extension, Hyderabad, Telangana - 373278",ACC00677,ENT00465
REC001035,RETAIL_CBS,Manoj Shrma,6885961598,,"926, Nagar, Thiruvananthapuram, Kerala - 121899",ACC00678,ENT00466
REC001036,RETAIL_CBS,Pandey Gaurav,,UZMHB7603S,,ACC00679,ENT00467
REC001037,CORPORATE_BANKING,Gaurav Pandey,8362599205,UZMHB7603S,"550, Colony, Patna, Bihar - 525298",ACC00679,ENT00467
REC001038,CORPORATE_BANKING,Gaurav Pandey & Sons,8362599205,UZMHB7603S,,ACC00680,ENT00467
REC001039,RETAIL_CBS,GAURAV PILLAI,6768695409,YUXGC1045Z,"364, Avenue, Thiruvananthapuram, Kerala - 652728",ACC00681,ENT00468
REC001040,CORPORATE_BANKING,Gaurav Pillai & Sons,,YUXGC1045Z,"364, Avenue, Thiruvananthapuram, Kerala - 652728",ACC00681,ENT00468
REC001041,CORPORATE_BANKING,Preethi Chatterjee & Sons,6311898172,EGIWA1602K,"104, Nagar, Bhopal, Madhya Pradesh - 100536",ACC00682,ENT00469
REC001042,CORPORATE_BANKING,Kapoor Usha,,HGPLF3040N,,ACC00683,ENT00470
REC001043,CORPORATE_BANKING,Usha Kaporo,,HGPLF3040N,"441, Colony, Mumbai, Maharashtra - 581636",ACC00684,ENT00470
REC001044,RETAIL_CBS,A. Das,8732432960,NWPUS7505C,"484, Colony, Thiruvananthapuram, Kerala - 570592",ACC00685,ENT00471
REC001045,RETAIL_CBS,ANJALI DUBEY,7314911346,WWCFS1134N,"551, Main Road, Kochi, Kerala - 226771",ACC00686,ENT00472
REC001046,CORPORATE_BANKING,Anjali Dubey,,WWCFS1134N,"551, Main Road, Kochi, Kerala - 226771",ACC00687,ENT00472
REC001047,RETAIL_CBS,AYESHA SENGUPTA,7196492781,XFZLM2183E,"869, Layout, Jaipur, Rajasthan - 234341",ACC00688,ENT00473
REC001048,RETAIL_CBS,Iyer Venkatesh,7019172060,CAHEN2486Y,"702, Colony, Bengaluru, Karnataka - 176467",ACC00689,ENT00474
REC001049,CORPORATE_BANKING,Venkatesh Iyer,7019172060,CAHEN2486Y,,ACC00689,ENT00474
REC001050,RETAIL_CBS,Kaur Joseph,7445587122,GIXCJ4923U,"392, Nagar, Kolkata, West Bengal - 570763",ACC00690,ENT00475
REC001051,RETAIL_CBS,S. Kapoor,7272787365,ZVPSO6815J,,ACC00691,ENT00476
REC001052,CORPORATE_BANKING,Sunil Kapoor & Sons,7272787365,ZVPSO6815J,"839, Nagar, Mysuru, Karnataka - 399843",ACC00691,ENT00476
REC001053,RETAIL_CBS,Arun Senguta,,,"144, Nagar, Jaipur, Rajasthan - 242369",ACC00692,ENT00477
REC001054,CORPORATE_BANKING,Arun Sengupat,,HJMPJ7915C,"144, Nagar, Jaipur, Rajasthan - 242369",ACC00692,ENT00477
REC001055,RETAIL_CBS,B. Ansari,8997424203,,"475, Nagar, Surat, Gujarat - 227781",ACC00693,ENT00478
REC001056,RETAIL_CBS,Chauhan Srinivas,7102503358,,"830, Main Road, Ahmedabad, Gujarat - 517164",ACC00694,ENT00479
REC001057,CORPORATE_BANKING,Srinivas Chauhan & Sons,7102503358,,"830, Main Road, Ahmedabad, Gujarat - 517164",ACC00694,ENT00479
REC001058,RETAIL_CBS,Divya Ahmed & Sons,6363015646,TVVQQ0943C,"423, Colony, Bhopal, Madhya Pradesh - 492629",ACC00695,ENT00480
REC001059,RETAIL_CBS,Brar Manpreet,,TNFBE4583T,"164, Avenue, Kolkata, West Bengal - 450569",ACC00696,ENT00481
REC001060,RETAIL_CBS,Manpreet Brar,7216580984,TNFBE4583T,"164, Avenue, Kolkata, West Bengal - 450569",ACC00697,ENT00481
REC001061,CORPORATE_BANKING,Manpreet Brar & Sons,7216580984,TNFBE4583T,,ACC00697,ENT00481
REC001062,RETAIL_CBS,Lakshmi Khan,9186281415,SOVAC7073O,,ACC00698,ENT00482
REC001063,CORPORATE_BANKING,L. Khan,,SOVAC7073O,"325, Nagar, Patna, Bihar - 178192",ACC00698,ENT00482
REC001064,RETAIL_CBS,HARPREET MALHOTRA,6146650047,DTHEH2606O,"727, Avenue, Jaipur, Rajasthan - 314046",ACC00699,ENT00483
REC001065,CORPORATE_BANKING,Harpreet Malhotra & Sons,6146650047,DTHEH2606O,"727, Avenue, Jaipur, Rajasthan - 314046",ACC00699,ENT00483
REC001066,RETAIL_CBS,Harpreet Mahotra,6146650047,DTHEH2606O,"727, Avenue, Jaipur, Rajasthan - 314046",ACC00700,ENT00483
REC001067,RETAIL_CBS,S. Saxena,6098690125,IJNVH7084K,"649, Colony, Mumbai, Maharashtra - 186104",ACC00701,ENT00484
REC001068,CORPORATE_BANKING,SABIHA SAXENA,,,"649, Colony, Mumbai, Maharashtra - 186104",ACC00701,ENT00484
REC001069,RETAIL_CBS,Sanjay Ahmed,7170237939,MEEFZ1389K,"464, Cross Street, Surat, Gujarat - 441268",ACC00702,ENT00485
REC001070,CORPORATE_BANKING,Sanjay Ahmed & Sons,,MEEFZ1389K,,ACC00702,ENT00485
REC001071,RETAIL_CBS,Jaspreet Sengupta & Sons,9541877875,YVMLD6275Z,"107, Colony, Chennai, Tamil Nadu - 189270",ACC00703,ENT00486
REC001072,RETAIL_CBS,Sengupta Jaspreet,9541877875,YVMLD6275Z,,ACC00704,ENT00486
REC001073,RETAIL_CBS,J. Sengupta,9541877875,YVMLD6275Z,,ACC00705,ENT00486
REC001074,CORPORATE_BANKING,Jaspreet Senugpta,9541877875,YVMLD6275Z,"107, Colony, Chennai, Tamil Nadu - 189270",ACC00705,ENT00486
REC001075,RETAIL_CBS,Gurpreet Nair,,VKBNQ5665S,"652, Extension, Ahmedabad, Gujarat - 480342",ACC00706,ENT00487
REC001076,RETAIL_CBS,Venkatesh Agarwal,8491130425,ROODE5344U,"186, Colony, Bhopal, Madhya Pradesh - 564063",ACC00707,ENT00488
REC001077,CORPORATE_BANKING,Venkatesh Agrwal,8491130425,ROODE5344U,"186, Colony, Bhopal, Madhya Pradesh - 564063",ACC00707,ENT00488
REC001078,RETAIL_CBS,Priya Maik,7914181357,OHYDI1431F,,ACC00708,ENT00489
REC001079,CORPORATE_BANKING,Malik Priya,7914181357,,,ACC00708,ENT00489
REC001080,RETAIL_CBS,B. Agarwal,,AFPDC7814P,"758, Cross Street, Ahmedabad, Gujarat - 673854",ACC00709,ENT00490
REC001081,CORPORATE_BANKING,Balaji Agarwal & Sons,,AFPDC7814P,"758, Cross Street, Ahmedabad, Gujarat - 673854",ACC00709,ENT00490
REC001082,RETAIL_CBS,Muthu Msihra,7573016822,,"978, Colony, Bhopal, Madhya Pradesh - 490128",ACC00710,ENT00491
REC001083,RETAIL_CBS,Vijay Sharma,8717180930,EULCO3383W,"309, Cross Street, Coimbatore, Tamil Nadu - 490909",ACC00711,ENT00492
REC001084,CORPORATE_BANKING,VIJAY SHARMA,,,"309, Cross Street, Coimbatore, Tamil Nadu - 490909",ACC00711,ENT00492
REC001085,RETAIL_CBS,A. Malik,9158011606,JRGMV8102P,"969, Nagar, Thiruvananthapuram, Kerala - 575820",ACC00712,ENT00493
REC001086,CORPORATE_BANKING,Ajay Malk,9158011606,,,ACC00712,ENT00493
REC001087,RETAIL_CBS,Nitin Gupta & Sons,7959878455,TGWWL3793J,"292, Main Road, Surat, Gujarat - 379392",ACC00713,ENT00494
REC001088,CORPORATE_BANKING,Gupta Nitin,7959878455,TGWWL3793J,"292, Main Road, Surat, Gujarat - 379392",ACC00713,ENT00494
REC001089,CORPORATE_BANKING,Kritika Kahn,8480760186,,,ACC00714,ENT00495
REC001090,RETAIL_CBS,S. Jain,,IGZYB2299T,"912, Layout, Pune, Maharashtra - 152391",ACC00715,ENT00496
REC001091,CORPORATE_BANKING,Suresh Jain,7315222250,IGZYB2299T,"912, Layout, Pune, Maharashtra - 152391",ACC00715,ENT00496
REC001092,RETAIL_CBS,Suresh Jain & Sons,7315222250,,"912, Layout, Pune, Maharashtra - 152391",ACC00716,ENT00496
REC001093,CORPORATE_BANKING,Jain Suresh,,IGZYB2299T,"912, Layout, Pune, Maharashtra - 152391",ACC00716,ENT00496
REC001094,RETAIL_CBS,Jain Suresh,7315222250,IGZYB2299T,"912, Layout, Pune, Maharashtra - 152391",ACC00717,ENT00496
REC001095,CORPORATE_BANKING,Suresh Jain,7315222250,,"912, Layout, Pune, Maharashtra - 152391",ACC00717,ENT00496
REC001096,CORPORATE_BANKING,Pooja Ghosh & Sons,7516195345,XEMAD9442K,"689, Colony, Chandigarh, Punjab - 564975",ACC00718,ENT00497
REC001097,RETAIL_CBS,POOJA GHOSH,7516195345,XEMAD9442K,"689, Colony, Chandigarh, Punjab - 564975",ACC00719,ENT00497
REC001098,CORPORATE_BANKING,Pooja Ghosh,,XEMAD9442K,"689, Colony, Chandigarh, Punjab - 564975",ACC00719,ENT00497
REC001099,RETAIL_CBS,Pooja Ghosh,7516195345,XEMAD9442K,"689, Colony, Chandigarh, Punjab - 564975",ACC00720,ENT00497
REC001100,CORPORATE_BANKING,POOJA GHOSH,7516195345,XEMAD9442K,"689, Colony, Chandigarh, Punjab - 564975",ACC00720,ENT00497
REC001101,RETAIL_CBS,Agarwal Manisha,7384287741,YQDZR3921F,,ACC00721,ENT00498
REC001102,CORPORATE_BANKING,M. Agarwal,7384287741,,"867, Cross Street, Nagpur, Maharashtra - 120798",ACC00721,ENT00498
REC001103,RETAIL_CBS,Manisha Agarwal,7384287741,YQDZR3921F,"867, Cross Street, Nagpur, Maharashtra - 120798",ACC00722,ENT00498
REC001104,CORPORATE_BANKING,Agarwal Manisha,,YQDZR3921F,,ACC00722,ENT00498
REC001105,RETAIL_CBS,Bhavana Malhotra,8636124424,MVDGC5699F,,ACC00723,ENT00499
REC001106,CORPORATE_BANKING,Bhavana Malohtra,8636124424,MVDGC5699F,"559, Nagar, Hyderabad, Telangana - 239064",ACC00723,ENT00499
REC001107,CORPORATE_BANKING,Bhavana Mahlotra,,MVDGC5699F,"559, Nagar, Hyderabad, Telangana - 239064",ACC00724,ENT00499
REC001108,RETAIL_CBS,Karthik Chauhan,6318790585,TYIQD2395Q,"364, Avenue, Coimbatore, Tamil Nadu - 292069",ACC00725,ENT00500
REC001109,CORPORATE_BANKING,Karthik Chauhan & Sons,6318790585,TYIQD2395Q,"364, Avenue, Coimbatore, Tamil Nadu - 292069",ACC00725,ENT00500
REC001110,CORPORATE_BANKING,Iyer Padma,7307427123,WVBFH2348J,"750, Colony, Chandigarh, Punjab - 687142",ACC00726,ENT00501
REC001111,RETAIL_CBS,Padma Iyer & Sons,7307427123,,"750, Colony, Chandigarh, Punjab - 687142",ACC00727,ENT00501
REC001112,CORPORATE_BANKING,Padma Iyre,7307427123,,"750, Colony, Chandigarh, Punjab - 687142",ACC00727,ENT00501
REC001113,RETAIL_CBS,George Brar & Sons,9784555177,JDUKH8004Y,,ACC00728,ENT00502
REC001114,CORPORATE_BANKING,Brar George,9784555177,JDUKH8004Y,"576, Colony, Kochi, Kerala - 350638",ACC00728,ENT00502
REC001115,RETAIL_CBS,Nitin Ieyr,8472867466,CQRSV8535F,"203, Avenue, Chandigarh, Punjab - 128410",ACC00729,ENT00503
REC001116,RETAIL_CBS,Nitin Iyer,8472867466,CQRSV8535F,"203, Avenue, Chandigarh, Punjab - 128410",ACC00730,ENT00503
REC001117,RETAIL_CBS,Gurpreet Niadu,7400730157,SUUFR1809K,"568, Cross Street, Madurai, Tamil Nadu - 199641",ACC00731,ENT00504
REC001118,RETAIL_CBS,K. Tiwari,7520275214,NUPQL5515P,"923, Colony, Bhopal, Madhya Pradesh - 135821",ACC00732,ENT00505
REC001119,CORPORATE_BANKING,Kiran Twiari,,NUPQL5515P,"923, Colony, Bhopal, Madhya Pradesh - 135821",ACC00732,ENT00505
REC001120,RETAIL_CBS,Varghese Anjali,8518809856,,"990, Colony, Pune, Maharashtra - 292159",ACC00733,ENT00506
REC001121,CORPORATE_BANKING,A. Varghese,8518809856,ZPEBU5584F,"990, Colony, Pune, Maharashtra - 292159",ACC00733,ENT00506
REC001122,CORPORATE_BANKING,Anjali Varghee,8518809856,,"990, Colony, Pune, Maharashtra - 292159",ACC00734,ENT00506
REC001123,RETAIL_CBS,Nair Anil,6966570459,ENGIC5871K,"734, Extension, Chennai, Tamil Nadu - 504520",ACC00735,ENT00507
REC001124,CORPORATE_BANKING,A. Nair,,ENGIC5871K,,ACC00735,ENT00507
REC001125,RETAIL_CBS,Anil Nair,6966570459,ENGIC5871K,"734, Extension, Chennai, Tamil Nadu - 504520",ACC00736,ENT00507
